Program_Name,School_Name,School_Type,School_ZipCode,Applicant_ZipCode,Applications_count,Seat_Offers
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90019,1,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90020,1,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90021,1,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90022,3,1
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90026,1,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90028,2,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90029,1,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90034,1,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90037,9,2
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90043,51,10
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90044,4,2
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90047,12,1
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90058,1,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90061,2,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90062,9,3
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90065,1,1
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90066,1,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90094,1,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90212,1,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90220,1,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90247,2,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90402,1,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90731,1,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,90745,1,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,91342,1,0
Angeles Mesa El DREAMS Magnet,Angeles Mesa Elementary,MAGNET CENTER - ELEMENTARY,90043,91367,1,0
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90002,2,1
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90003,1,0
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90007,1,1
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90028,1,0
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90037,2,1
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90044,8,2
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90047,5,2
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90059,1,0
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90061,3,2
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90062,1,1
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90220,1,1
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90247,1,1
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90248,1,0
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90249,3,2
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90255,1,1
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90270,1,0
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90280,1,0
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90303,1,1
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90501,1,0
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90710,2,0
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90744,3,1
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90745,9,4
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,90746,42,16
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,91304,1,1
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,91343,1,1
Annalee Avenue Elementary STEAM Magnet,Annalee Avenue Elementary,MAGNET CENTER - ELEMENTARY,90746,91364,1,0
Apperson Street Elementary,Apperson Street Elementary,ELEMENTARY SCHOOL,91040,90065,1,0
Apperson Street Elementary,Apperson Street Elementary,ELEMENTARY SCHOOL,91040,91040,2,0
Apperson Street Elementary,Apperson Street Elementary,ELEMENTARY SCHOOL,91040,91042,12,1
Apperson Street Elementary,Apperson Street Elementary,ELEMENTARY SCHOOL,91040,91326,1,0
Apperson Street Elementary,Apperson Street Elementary,ELEMENTARY SCHOOL,91040,91335,1,0
Apperson Street Elementary,Apperson Street Elementary,ELEMENTARY SCHOOL,91040,91352,1,0
Apperson Street Elementary,Apperson Street Elementary,ELEMENTARY SCHOOL,91040,91367,1,0
Apperson Street Elementary,Apperson Street Elementary,ELEMENTARY SCHOOL,91040,91405,1,0
Apperson Street Elementary,Apperson Street Elementary,ELEMENTARY SCHOOL,91040,91606,1,1
Arlington Heights Elementary DL Two-Way Im Spanish,Arlington Heights Elementary,DUAL LANGUAGE (DLC) - ELEM,90019,90006,1,0
Arlington Heights Elementary DL Two-Way Im Spanish,Arlington Heights Elementary,DUAL LANGUAGE (DLC) - ELEM,90019,90016,2,0
Arlington Heights Elementary DL Two-Way Im Spanish,Arlington Heights Elementary,DUAL LANGUAGE (DLC) - ELEM,90019,90018,12,0
Arlington Heights Elementary DL Two-Way Im Spanish,Arlington Heights Elementary,DUAL LANGUAGE (DLC) - ELEM,90019,90019,23,0
Arlington Heights Elementary DL Two-Way Im Spanish,Arlington Heights Elementary,DUAL LANGUAGE (DLC) - ELEM,90019,90044,1,0
Arlington Heights Elementary DL Two-Way Im Spanish,Arlington Heights Elementary,DUAL LANGUAGE (DLC) - ELEM,90019,90047,1,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90004,3,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90008,1,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90012,1,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90018,1,1
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90022,2,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90026,7,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90027,6,1
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90028,1,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90029,1,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90031,5,1
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90032,5,2
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90037,1,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90039,43,18
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90041,5,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90042,13,3
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90044,1,1
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90057,1,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90062,1,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90065,17,2
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,90068,1,1
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,91103,1,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,91201,1,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,91205,1,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,91214,1,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,91344,1,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,91423,1,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,91601,1,1
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,91604,1,0
Atwater Avenue Elementary DL Two-Way Im Spanish,Atwater Avenue Elementary,DUAL LANGUAGE (DLC) - ELEM,90039,91607,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90001,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90002,5,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90003,3,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90004,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90007,6,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90008,2,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90011,17,1
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90015,2,1
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90016,8,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90017,3,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90018,10,2
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90019,5,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90020,7,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90024,2,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90025,2,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90026,2,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90027,3,1
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90028,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90031,1,1
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90032,2,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90034,5,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90035,3,1
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90036,4,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90037,11,1
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90041,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90043,2,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90044,9,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90045,2,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90046,4,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90047,5,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90049,2,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90057,4,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90059,4,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90061,3,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90062,4,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90064,2,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90065,6,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90066,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90068,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90069,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90077,2,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90089,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90094,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90230,2,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90247,3,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90249,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90255,2,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90260,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90270,3,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90272,2,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90280,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90291,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90292,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90301,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90302,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90502,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90710,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90731,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90732,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90744,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90745,2,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,90746,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,91040,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,91042,3,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,91133,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,91201,1,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,91303,25,3
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,91304,26,2
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,91306,44,3
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,91307,18,1
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,91311,23,1
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,91316,155,2
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,91324,14,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,91325,26,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,91326,12,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,91331,15,0
Academy for Enriched Sciences Elementary Magnet,Academy for Enriched Sciences Elementary Magnet,MAGNET-SELF CONTAINED (ELEM),91316,91335,143,9
